Transport ID;Container ID;Container Type;Forwarder;Trucking Time Start;Ground Handler 1;Airport 1;Ground Handler 2;Airport 2;Ground Handler 3;Airport 3;Ground Handler 4;Airport 4;Ground Handler 5;Airport 5;Trucking Time End
8791;000-10198;770C;DHL Global Forwarding;02.10.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8792;011-10114;1500C;DHL Global Forwarding;29.09.2017 20:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8793;002-10014;770CRT;Courier Factory;29.09.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;29.09.2017 12:00 +0200
8794;012-10047;1500CRT;Courier Factory;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;29.09.2017 16:00 +0200
8798;011-10031;1500C;Courier Factory;04.10.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8800;012-10025;1500CRT;ACL;03.10.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 10:00
8801;011-10034;1500C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10284;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10272;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10245;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10244;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10248;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10312;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10311;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10310;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10365;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10232;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10237;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;011-10035;1500C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10247;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8801;000-10314;770C;Frigo Trans Fussgoenheim;29.09.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8802;011-10107;1500C;Frigo Trans Fussgoenheim;29.09.2017 03:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8802;011-10111;1500C;Frigo Trans Fussgoenheim;29.09.2017 03:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8802;011-10115;1500C;Frigo Trans Fussgoenheim;29.09.2017 03:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8802;011-10037;1500C;Frigo Trans Fussgoenheim;29.09.2017 03:00 +0200;;;;; ##; ##; ##; ##; ##; ##;04.10.2017 06:00 +0200
8805;011-10100;1500C;Courier Factory;06.10.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8811;011-10034;1500C;L4P Logistics4Pharma;05.10.2017 17:00 +0200;;;;; ##; ##; ##; ##; ##; ##;09.10.2017 09:00 +0200
8816;012-10040;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;10.10.2017 16:00 +1100;;;;; ##; ##; ##; ##; ##; ##;11.10.2017 05:00 +1100
8816;012-10041;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;10.10.2017 16:00 +1100;;;;; ##; ##; ##; ##; ##; ##;11.10.2017 05:00 +1100
8816;012-10042;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;10.10.2017 16:00 +1100;;;;; ##; ##; ##; ##; ##; ##;11.10.2017 05:00 +1100
8816;012-10060;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;10.10.2017 16:00 +1100;;;;; ##; ##; ##; ##; ##; ##;11.10.2017 05:00 +1100
8817;000-10251;770C;BOLLINGER SHIPPING AGENCY PTY LTD;25.09.2017 15:00 +1100;;;;; ##; ##; ##; ##; ##; ##;25.09.2017 22:00 +1100
8825;012-10026;1500CRT;DHL Global Forwarding;28.09.2017 14:00 +0300;;;;; ##; ##; ##; ##; ##; ##;03.10.2017 06:00 +0200
8825;012-10027;1500CRT;DHL Global Forwarding;28.09.2017 14:00 +0300;;;;; ##; ##; ##; ##; ##; ##;03.10.2017 06:00 +0200
8827;011-10114;1500C;Emirates SkyCargo;05.10.2017 15:00 +0400;;;;; ##; ##; ##; ##; ##; ##;08.10.2017 05:00 +0400
8829;031-10002;31;Freitan;06.10.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8830;011-10114;1500C;Emirates SkyCargo;08.10.2017 07:00 +0400;;;;; ##; ##; ##; ##; ##; ##;08.10.2017 09:00 +0400
8832;011-10100;1500C;Courier Factory;11.10.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;12.10.2017 07:00 +0200
8833;000-10193;770C;Jet Trans Innsbruck;02.10.2017 15:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8836;011-10034;1500C;Panalpina World Transport;09.10.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;11.10.2017 09:00
8838;000-10237;770C;L4P Logistics4Pharma;06.10.2017 17:00 +0200;;;;; ##; ##; ##; ##; ##; ##;09.10.2017 08:00 +0200
8839;000-10237;770C;Panalpina World Transport;09.10.2017 17:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8840;011-10065;1500C;Courier Factory;16.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8840;011-10069;1500C;Courier Factory;16.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8844;031-10001;31;Courier Factory;16.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8845;002-10009;770CRT;Yusen Logistics;16.10.2017 04:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8846;011-10065;1500C;Panalpina World Transport;16.10.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8846;011-10069;1500C;Panalpina World Transport;16.10.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8848;031-10001;31;TSafe;16.10.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8849;011-10021;1500C;Kuehne + Nagel;29.09.2017 05:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 06:00 +0200
8851;012-10027;1500CRT;Airpharm SA;15.10.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;18.10.2017 14:00 +0200
8853;011-10028;1500C;Jet Trans Innsbruck;18.10.2017 11:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8854;011-10034;1500C;ACL;12.10.2017 05:00;;;;; ##; ##; ##; ##; ##; ##;13.10.2017 07:00
8856;000-10237;770C;Jet Trans Innsbruck;18.10.2017 13:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8859;011-10021;1500C;Kuehne + Nagel;05.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;06.10.2017 09:00 +0200
8860;011-10098;1500C;Kuehne + Nagel;27.09.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;30.09.2017 15:00 +0200
8860;011-10103;1500C;Kuehne + Nagel;27.09.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;30.09.2017 15:00 +0200
8861;000-10244;770C;L4P Logistics4Pharma;20.10.2017 08:00 +0200;;;;; ##; ##; ##; ##; ##; ##;23.10.2017 07:00 +0200
8863;000-10365;770C;L4P Logistics4Pharma;20.10.2017 06:00 +0200;;;;; ##; ##; ##; ##; ##; ##;20.10.2017 09:00 +0200
8864;000-10365;770C;DHL Global Forwarding;20.10.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8868;011-10115;1500C;Frigo Trans Fussgoenheim;23.10.2017 11:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8872;002-10009;770CRT;Yusen Logistics;20.10.2017 13:30 +0530;;;;; ##; ##; ##; ##; ##; ##;
8876;031-10002;31;Jet Trans Innsbruck;21.10.2017 20:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
8878;011-10065;1500C;Zaphon Logistics Ltd;20.10.2017 00:00 +0800;;;;; ##; ##; ##; ##; ##; ##;20.10.2017 15:00 +0800
8878;011-10069;1500C;Zaphon Logistics Ltd;20.10.2017 00:00 +0800;;;;; ##; ##; ##; ##; ##; ##;20.10.2017 15:00 +0800
8879;002-10006;770CRT;Jet Trans Innsbruck;16.10.2017 09:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.10.2017 04:00 +0200
8882;031-10001;31;Zaphon Logistics Ltd;23.10.2017 09:00 +0800;;;;; ##; ##; ##; ##; ##; ##;23.10.2017 21:00 +0800
8883;000-10495;770C;Airpharm SA;20.10.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8884;031-10001;31;Jet Trans Innsbruck;24.10.2017 14:00 +0800;;;;; ##; ##; ##; ##; ##; ##;
8885;011-10005;1500C;Bischof;17.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.10.2017 18:00 +0200
8885;011-10004;1500C;Bischof;17.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.10.2017 18:00 +0200
8885;011-10009;1500C;Bischof;17.10.2017 07:00 +0200;;;;; ##; ##; ##; ##; ##; ##;17.10.2017 18:00 +0200
8887;032-10002;32;Courier Factory;19.10.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;20.10.2017 09:00 +0200
8888;011-10098;1500C;Frigo Trans Fussgoenheim;23.10.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8888;011-10101;1500C;Frigo Trans Fussgoenheim;23.10.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8888;011-10102;1500C;Frigo Trans Fussgoenheim;23.10.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8889;011-10035;1500C;L4P Logistics4Pharma;23.10.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8891;011-10104;1500C;Airpharm SA;23.10.2017 12:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8892;000-10244;770C;DHL Global Forwarding;23.10.2017 15:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8895;012-10022;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8895;012-10019;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8895;012-10018;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8895;012-10017;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8895;012-10016;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8895;012-10058;1500CRT;ACL;25.10.2017 13:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 07:00
8896;012-10019;1500CRT;TSafe;27.10.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;30.10.2017 05:00 +0100
8896;012-10017;1500CRT;TSafe;27.10.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;30.10.2017 05:00 +0100
8898;002-10009;770CRT;Frigo Trans Fussgoenheim;31.10.2017 09:30 +0100;;;;; ##; ##; ##; ##; ##; ##;
8900;000-10365;770C;DHL Global Forwarding;26.10.2017 05:00 +0200;;;;; ##; ##; ##; ##; ##; ##;
8901;032-10000;32;Airpharm SA;15.09.2017 13:00 +0200;;;;; ##; ##; ##; ##; ##; ##;19.09.2017 13:00 +0400
8904;002-10011;770CRT;Courier Factory;02.11.2017 19:00 +0100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 07:00 +0100
8905;002-10014;770CRT;Courier Factory;02.11.2017 12:00 +0100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 06:00 +0100
8906;000-10245;770C;Courier Factory;02.11.2017 20:00 +0100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 07:00 +0100
8907;011-10031;1500C;Frigo Trans Fussgoenheim;02.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8908;032-10002;32;Frigo Trans Fussgoenheim;27.10.2017 10:00 +0200;;;;; ##; ##; ##; ##; ##; ##;30.10.2017 13:00 +0100
8910;000-10318;770C;Courier Factory;02.11.2017 10:00 +0100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 05:00 +0000
8911;000-10365;770C;Airpharm SA;03.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 10:00 +0100
8916;011-10064;1500C;Bischof;31.10.2017 10:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8920;011-10037;1500C;L4P Logistics4Pharma;27.10.2017 19:00 +0200;;;;; ##; ##; ##; ##; ##; ##;30.10.2017 09:00 +0100
8922;011-10037;1500C;DHL Global Forwarding;30.10.2017 18:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8924;002-10006;770CRT;Jet Trans Innsbruck;01.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8925;011-10115;1500C;Kuehne + Nagel;27.10.2017 11:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8927;000-10245;770C;DHL Global Forwarding;03.11.2017 15:00 +0100;;;;; ##; ##; ##; ##; ##; ##;05.11.2017 05:00 +0100
8927;002-10014;770CRT;DHL Global Forwarding;03.11.2017 15:00 +0100;;;;; ##; ##; ##; ##; ##; ##;05.11.2017 05:00 +0100
8927;002-10011;770CRT;DHL Global Forwarding;03.11.2017 15:00 +0100;;;;; ##; ##; ##; ##; ##; ##;05.11.2017 05:00 +0100
8928;000-10245;770C;DHL Global Forwarding;05.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8928;002-10014;770CRT;DHL Global Forwarding;05.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8928;002-10011;770CRT;DHL Global Forwarding;05.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8930;000-10311;770C;L4P Logistics4Pharma;03.11.2017 18:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 07:00 +0000
8932;000-10311;770C;DHL Global Forwarding;06.11.2017 12:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8933;002-10004;770CRT;Courier Factory;06.11.2017 10:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 12:00 +0100
8934;011-10045;1500C;ACL;30.09.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 11:00
8934;011-10108;1500C;ACL;30.09.2017 10:00;;;;; ##; ##; ##; ##; ##; ##;02.10.2017 11:00
8935;011-10045;1500C;ACL;04.10.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;06.10.2017 05:00
8936;011-10045;1500C;ACL;25.10.2017 08:00;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 11:00 +0100
8936;011-10034;1500C;ACL;25.10.2017 08:00;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 11:00 +0100
8936;011-10108;1500C;ACL;25.10.2017 08:00;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 11:00 +0100
8940;011-10104;1500C;L4P Logistics4Pharma;07.11.2017 06:00;;;;; ##; ##; ##; ##; ##; ##;08.11.2017 08:00
8941;012-10012;1500CRT;ACL;25.10.2017 07:00;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 09:00
8942;012-10012;1500CRT;ACL;27.10.2017 20:00;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 04:00 +0100
8943;011-10083;1500C;ACL;27.10.2017 03:00;;;;; ##; ##; ##; ##; ##; ##;30.10.2017 05:00
8945;000-10318;770C;Pharmafreight;03.11.2017 16:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
8946;012-10019;1500CRT;Frigo Trans Fussgoenheim;06.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 17:00 +0100
8946;012-10019;1500CRT;Frigo Trans Fussgoenheim;06.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 17:00 +0100
8946;012-10017;1500CRT;Frigo Trans Fussgoenheim;06.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 17:00 +0100
8946;012-10017;1500CRT;Frigo Trans Fussgoenheim;06.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 17:00 +0100
8948;000-10232;770C;L4P Logistics4Pharma;26.10.2017 16:00 +0200;;;;; ##; ##; ##; ##; ##; ##;27.10.2017 08:00 +0200
8949;000-10232;770C;DHL Global Forwarding;27.10.2017 18:00 +0200;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 06:00 +1100
8950;000-10232;770C;BOLLINGER SHIPPING AGENCY PTY LTD;03.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;03.11.2017 10:00 +1100
8951;012-10043;1500CRT;Courier Factory;03.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;06.11.2017 09:00 +0100
8952;012-10043;1500CRT;Airpharm SA;08.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;08.11.2017 16:00 +0100
8953;011-10035;1500C;L4P Logistics4Pharma;01.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;01.11.2017 08:00 +0100
8959;011-10107;1500C;L4P Logistics4Pharma;10.11.2017 19:00 +0100;;;;; ##; ##; ##; ##; ##; ##;13.11.2017 08:00 +0100
8959;011-10111;1500C;L4P Logistics4Pharma;10.11.2017 19:00 +0100;;;;; ##; ##; ##; ##; ##; ##;13.11.2017 08:00 +0100
8961;000-10318;770C;Gebrüder Weiss;10.11.2017 16:00 +0300;;;;; ##; ##; ##; ##; ##; ##;13.11.2017 05:00 +0300
8963;000-10311;770C;Ocasa;10.11.2017 19:00;;;;; ##; ##; ##; ##; ##; ##;10.11.2017 23:00
8964;012-10039;1500CRT;Courier Factory;14.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8964;012-10038;1500CRT;Courier Factory;14.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8964;012-10037;1500CRT;Courier Factory;14.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8964;012-10036;1500CRT;Courier Factory;14.11.2017 07:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8968;011-10037;1500C;Jet Trans Innsbruck;09.11.2017 20:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8969;012-10039;1500CRT;DHL Global Forwarding;14.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8969;012-10038;1500CRT;DHL Global Forwarding;14.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8969;012-10037;1500CRT;DHL Global Forwarding;14.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8969;012-10036;1500CRT;DHL Global Forwarding;14.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8970;011-10111;1500C;Panalpina World Transport;13.11.2017 15:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8971;011-10107;1500C;DHL Global Forwarding;13.11.2017 17:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8975;011-10084;1500C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;011-10027;1500C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10349;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10330;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10324;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10326;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10327;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10320;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10322;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10319;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10317;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10307;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10363;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10449;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8975;000-10329;770C;Frigo Trans Fussgoenheim;15.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8976;011-10015;1500C;Frigo Trans Fussgoenheim;15.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8976;011-10011;1500C;Frigo Trans Fussgoenheim;15.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8976;011-10002;1500C;Frigo Trans Fussgoenheim;15.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8976;011-10085;1500C;Frigo Trans Fussgoenheim;15.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;16.11.2017 08:00 +0100
8979;011-10003;1500C;Courier Factory;16.11.2017 09:00 +0100;;;;; ##; ##; ##; ##; ##; ##;17.11.2017 06:00 +0100
8979;000-10356;770C;Courier Factory;16.11.2017 09:00 +0100;;;;; ##; ##; ##; ##; ##; ##;17.11.2017 06:00 +0100
8982;032-10002;32;Frigo Trans Fussgoenheim;01.11.2017 11:00 +0100;;;;; ##; ##; ##; ##; ##; ##;02.11.2017 02:00 +0100
8983;000-10255;770C;Jet Trans Innsbruck;16.11.2017 09:00;;;;; ##; ##; ##; ##; ##; ##;
8983;000-10259;770C;Jet Trans Innsbruck;16.11.2017 09:00;;;;; ##; ##; ##; ##; ##; ##;
8984;011-10027;1500C;L4P Logistics4Pharma;17.11.2017 14:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
8991;011-10107;1500C;BOLLINGER SHIPPING AGENCY PTY LTD;20.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;20.11.2017 17:00 +1100
8993;011-10115;1500C;Kuehne + Nagel;02.11.2017 08:00 +0300;;;;; ##; ##; ##; ##; ##; ##;
8994;012-10019;1500CRT;Frigo Trans Fussgoenheim;15.11.2017 05:00 +0100;;;;; ##; ##; ##; ##; ##; ##;15.11.2017 15:00 +0100
8994;012-10017;1500CRT;Frigo Trans Fussgoenheim;15.11.2017 05:00 +0100;;;;; ##; ##; ##; ##; ##; ##;15.11.2017 15:00 +0100
8994;002-10009;770CRT;Frigo Trans Fussgoenheim;15.11.2017 05:00 +0100;;;;; ##; ##; ##; ##; ##; ##;15.11.2017 15:00 +0100
8998;000-10244;770C;Jet Trans Innsbruck;28.10.2017 23:00 +0800;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0000
9000;012-10039;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;21.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +1100
9000;012-10038;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;21.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +1100
9000;012-10037;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;21.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +1100
9000;012-10036;1500CRT;BOLLINGER SHIPPING AGENCY PTY LTD;21.11.2017 05:00 +1100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +1100
9001;012-10015;1500CRT;Courier Factory;23.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
9001;012-10015;1500CRT;Courier Factory;23.11.2017 06:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
9002;011-10021;1500C;;23.11.2017 04:00 +0000;;;;; ##; ##; ##; ##; ##; ##;
9003;011-10003;1500C;Panalpina World Transport;17.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 11:00 +0100
9003;000-10356;770C;Panalpina World Transport;17.11.2017 13:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 11:00 +0100
9004;011-10003;1500C;DHL Global Forwarding;22.11.2017 22:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
9004;000-10356;770C;DHL Global Forwarding;22.11.2017 22:00 +0100;;;;; ##; ##; ##; ##; ##; ##;
9006;011-10111;1500C;ACL;16.11.2017 08:00;;;;; ##; ##; ##; ##; ##; ##;20.11.2017 05:00
9008;012-10004;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
9008;012-10005;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
9008;012-10006;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
9008;012-10000;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
9008;012-10001;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
9008;012-10012;1500CRT;Bischof;21.11.2017 08:00 +0100;;;;; ##; ##; ##; ##; ##; ##;22.11.2017 07:00 +0100
